Order_ID,Selling_Price,AWB_Number,Delivery_Partner,Item_Quantity,Payment_Mode,Shipping_City,Shipping_State,Product
11341,1390,54944449,XpressBees,1,COD,Chennai,Tamil Nadu,Toothpaste
11342,1740,66537977,Ekart,1,Prepaid,Hyderabad,Telangana,Water Bottle
11343,2782,76646986,Ekart,3,COD,Bangalore,Karnataka,Dish Soap
11344,1087,93505839,Ekart,3,Prepaid,Pune,Maharashtra,Toilet Cleaner
11345,1318,83540876,ShadowFax,4,Prepaid,Pune,Maharashtra,Cushion Cover
11346,1455,24551869,XpressBees,4,Prepaid,Delhi,Delhi,Bucket
11347,4365,22325010,XpressBees,1,COD,Kolkata,West Bengal,Curtains
11348,4716,64678410,Ekart,3,Prepaid,Mumbai,Maharashtra,Hand Wash
11349,4235,46566045,Ekart,3,COD,Hyderabad,Telangana,Dish Sponge
11350,1660,72730880,Ekart,3,COD,Ahmedabad,Gujarat,Floor Cleaner
11351,1518,32016460,XpressBees,4,Prepaid,Chennai,Tamil Nadu,Curtains
11352,1054,36942906,XpressBees,4,COD,Chennai,Tamil Nadu,Floor Cleaner
11353,1083,99367102,XpressBees,4,Prepaid,Pune,Maharashtra,Cushion Cover
11354,1074,72932629,XpressBees,4,COD,Ahmedabad,Gujarat,Water Bottle
11355,4233,31379219,ShadowFax,4,Prepaid,Ahmedabad,Gujarat,Bucket
11356,4072,13550861,ShadowFax,2,COD,Hyderabad,Telangana,Broom
11357,1013,20103631,ShadowFax,4,Prepaid,Bangalore,Karnataka,Curtains
11358,4649,61872914,XpressBees,2,Prepaid,Kolkata,West Bengal,Bucket
11359,136,90623398,XpressBees,1,COD,Ahmedabad,Gujarat,Dish Sponge
11360,3487,20272348,XpressBees,2,Prepaid,Pune,Maharashtra,Electric Kettle
11361,1811,30589861,ShadowFax,3,Prepaid,Kolkata,West Bengal,Shampoo
11362,3120,95935493,Ekart,2,Prepaid,Delhi,Delhi,Curtains
11363,895,72216217,Ekart,2,Prepaid,Bangalore,Karnataka,Floor Cleaner
11364,4136,25893168,XpressBees,4,COD,Kolkata,West Bengal,Dish Sponge
11365,4788,37233640,XpressBees,4,COD,Delhi,Delhi,Floor Cleaner
11366,3211,37076248,Ekart,3,COD,Mumbai,Maharashtra,Mop
11367,1424,92312839,ShadowFax,3,COD,Chennai,Tamil Nadu,Dinner Plate Set
11368,417,99729646,Ekart,1,Prepaid,Mumbai,Maharashtra,Bucket
11369,2496,49973503,XpressBees,4,COD,Bangalore,Karnataka,Dinner Plate Set
11370,2262,11831956,Ekart,3,COD,Bangalore,Karnataka,Toilet Cleaner
11371,2845,30077770,XpressBees,3,Prepaid,Hyderabad,Telangana,Dish Sponge
11372,1691,40368210,XpressBees,3,COD,Mumbai,Maharashtra,Toothpaste
11373,3211,68283916,Ekart,1,Prepaid,Pune,Maharashtra,Bucket
11374,4030,54023470,ShadowFax,3,COD,Delhi,Delhi,Curtains
11375,2096,38303449,Ekart,4,COD,Chennai,Tamil Nadu,Hand Wash
11376,1412,27204876,ShadowFax,4,Prepaid,Bangalore,Karnataka,Bucket
11377,1385,90847215,Ekart,3,Prepaid,Delhi,Delhi,Mop
11378,4411,54429463,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Hand Wash
11379,2483,40670931,XpressBees,3,Prepaid,Delhi,Delhi,Curtains
11380,3339,27547062,XpressBees,1,COD,Pune,Maharashtra,Cushion Cover
11381,2239,45967291,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Water Bottle
11382,1804,40301028,ShadowFax,1,COD,Hyderabad,Telangana,Laundry Detergent
11383,462,27497238,XpressBees,1,COD,Pune,Maharashtra,Electric Kettle
11384,2704,17773867,XpressBees,2,COD,Kolkata,West Bengal,Soap Bar
11385,1816,70438461,Ekart,3,Prepaid,Delhi,Delhi,Toilet Cleaner
11386,4551,82168524,ShadowFax,4,COD,Bangalore,Karnataka,Water Bottle
11387,4386,32552431,XpressBees,3,COD,Kolkata,West Bengal,Dish Sponge
11388,3838,10151973,ShadowFax,4,COD,Chennai,Tamil Nadu,Broom
11389,2569,92383161,Ekart,2,Prepaid,Kolkata,West Bengal,Curtains
11390,4895,47884790,Ekart,4,Prepaid,Bangalore,Karnataka,Electric Kettle
11391,656,78220780,XpressBees,4,Prepaid,Bangalore,Karnataka,Hand Wash
11392,925,12961293,ShadowFax,1,COD,Pune,Maharashtra,Dish Soap
11393,2908,62870307,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Hand Wash
11394,4621,45232696,ShadowFax,1,Prepaid,Hyderabad,Telangana,Dish Soap
11395,2819,84622519,ShadowFax,3,Prepaid,Mumbai,Maharashtra,Dish Soap
11396,3608,87710504,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Air Freshener
11397,3841,77784068,Ekart,3,Prepaid,Hyderabad,Telangana,Dish Sponge
11398,1674,17219711,Ekart,4,Prepaid,Kolkata,West Bengal,Cushion Cover
11399,4098,23475983,Ekart,4,Prepaid,Bangalore,Karnataka,Soap Bar
11400,2229,10555339,Ekart,3,Prepaid,Pune,Maharashtra,Mop
11401,2503,79406919,XpressBees,4,COD,Chennai,Tamil Nadu,Bucket
11402,3429,40477195,Ekart,4,Prepaid,Ahmedabad,Gujarat,Bucket
11403,688,59293191,XpressBees,4,COD,Pune,Maharashtra,Hand Wash
11404,2112,54733054,ShadowFax,2,Prepaid,Hyderabad,Telangana,Floor Cleaner
11405,1647,93168234,XpressBees,1,Prepaid,Pune,Maharashtra,Soap Bar
11406,394,78081092,Ekart,3,Prepaid,Pune,Maharashtra,Dinner Plate Set
11407,2085,23705199,ShadowFax,4,COD,Chennai,Tamil Nadu,Electric Kettle
11408,3217,47453097,Ekart,1,COD,Mumbai,Maharashtra,Storage Container
11409,1790,53864344,Ekart,3,COD,Delhi,Delhi,Cushion Cover
11410,1236,93804767,XpressBees,4,COD,Hyderabad,Telangana,Water Bottle
11411,2164,93121226,Ekart,2,COD,Bangalore,Karnataka,Curtains
11412,4555,85176061,Ekart,4,Prepaid,Kolkata,West Bengal,Toothpaste
11413,4895,11126837,Ekart,2,Prepaid,Pune,Maharashtra,Air Freshener
11414,4643,64629798,XpressBees,4,Prepaid,Delhi,Delhi,Water Bottle
11415,4870,13837243,XpressBees,2,Prepaid,Bangalore,Karnataka,Soap Bar
11416,1107,58007548,ShadowFax,1,COD,Kolkata,West Bengal,Storage Container
11417,2614,68589229,XpressBees,2,COD,Ahmedabad,Gujarat,Storage Container
11418,3626,82866236,ShadowFax,2,COD,Ahmedabad,Gujarat,Air Freshener
11419,4781,53388333,Ekart,2,Prepaid,Chennai,Tamil Nadu,Curtains
11420,1347,74783253,Ekart,1,Prepaid,Chennai,Tamil Nadu,Hand Wash
11421,4002,93521873,XpressBees,3,COD,Ahmedabad,Gujarat,Dish Sponge
11422,1535,33210448,XpressBees,4,COD,Bangalore,Karnataka,Water Bottle
11423,671,35809472,Ekart,3,COD,Kolkata,West Bengal,Mop
11424,2482,41941718,Ekart,4,Prepaid,Ahmedabad,Gujarat,Bucket
11425,1345,10310023,Ekart,1,COD,Pune,Maharashtra,Broom
11426,2184,97796064,XpressBees,1,Prepaid,Hyderabad,Telangana,Broom
11427,377,26748112,ShadowFax,1,Prepaid,Chennai,Tamil Nadu,Bucket
11428,1987,19200998,Ekart,4,Prepaid,Delhi,Delhi,Broom
11429,4679,62792763,XpressBees,2,Prepaid,Kolkata,West Bengal,Bucket
11430,1365,40870932,Ekart,1,Prepaid,Chennai,Tamil Nadu,Shampoo
11431,4926,74400508,Ekart,3,COD,Chennai,Tamil Nadu,Soap Bar
11432,1140,47708571,Ekart,2,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11433,1017,85971526,Ekart,4,Prepaid,Kolkata,West Bengal,Storage Container
11434,985,70291281,Ekart,4,COD,Bangalore,Karnataka,Air Freshener
11435,2852,52972657,ShadowFax,3,COD,Chennai,Tamil Nadu,Floor Cleaner
11436,121,34754684,ShadowFax,3,COD,Chennai,Tamil Nadu,Dish Sponge
11437,4669,81777274,XpressBees,1,Prepaid,Mumbai,Maharashtra,Dish Soap
11438,3291,76040608,XpressBees,2,COD,Bangalore,Karnataka,Water Bottle
11439,2453,98633645,Ekart,1,Prepaid,Bangalore,Karnataka,Bucket
11440,4899,31297983,XpressBees,1,Prepaid,Kolkata,West Bengal,Broom
11441,786,32186390,Ekart,4,Prepaid,Kolkata,West Bengal,Toilet Cleaner
11442,384,17656884,XpressBees,3,COD,Kolkata,West Bengal,Bucket
11443,4911,15672758,Ekart,4,Prepaid,Delhi,Delhi,Mop
11444,3847,39510054,ShadowFax,4,Prepaid,Mumbai,Maharashtra,Air Freshener
11445,862,86540095,XpressBees,2,Prepaid,Hyderabad,Telangana,Electric Kettle
11446,2528,97502457,Ekart,3,Prepaid,Delhi,Delhi,Hand Wash
11447,2607,53081426,XpressBees,2,Prepaid,Hyderabad,Telangana,Air Freshener
11448,128,97271826,Ekart,4,COD,Pune,Maharashtra,Dinner Plate Set
11449,1006,12364419,ShadowFax,1,COD,Hyderabad,Telangana,Electric Kettle
11450,3204,24948358,XpressBees,2,COD,Bangalore,Karnataka,Electric Kettle
11451,4099,75705372,ShadowFax,2,Prepaid,Hyderabad,Telangana,Toothpaste
11452,3094,83569766,Ekart,1,COD,Chennai,Tamil Nadu,Dinner Plate Set
11453,2606,21629386,XpressBees,3,COD,Mumbai,Maharashtra,Curtains
11454,4765,14239964,XpressBees,1,COD,Delhi,Delhi,Air Freshener
11455,3709,12784556,XpressBees,2,Prepaid,Chennai,Tamil Nadu,Dish Soap
11456,3653,79268055,XpressBees,1,COD,Ahmedabad,Gujarat,Dish Sponge
11457,1553,69881710,ShadowFax,1,COD,Bangalore,Karnataka,Cushion Cover
11458,4933,37476810,XpressBees,3,Prepaid,Ahmedabad,Gujarat,Dinner Plate Set
11459,3456,16615585,Ekart,4,Prepaid,Ahmedabad,Gujarat,Water Bottle
11460,615,39803351,Ekart,1,COD,Kolkata,West Bengal,Toilet Cleaner
11461,138,57601912,Ekart,1,COD,Kolkata,West Bengal,Electric Kettle
11462,3442,75107371,Ekart,1,COD,Bangalore,Karnataka,Toothpaste
11463,986,75531366,Ekart,1,COD,Delhi,Delhi,Water Bottle
11464,2944,47005719,Ekart,2,COD,Hyderabad,Telangana,Broom
11465,2304,82672135,ShadowFax,3,Prepaid,Hyderabad,Telangana,Toothpaste
11466,1198,31492846,Ekart,3,COD,Chennai,Tamil Nadu,Curtains
11467,1923,10699961,Ekart,2,Prepaid,Hyderabad,Telangana,Toothpaste
11468,3301,69920387,XpressBees,2,COD,Chennai,Tamil Nadu,Dinner Plate Set
11469,3255,76646731,Ekart,1,COD,Bangalore,Karnataka,Toilet Cleaner
11470,3193,66896630,Ekart,2,Prepaid,Mumbai,Maharashtra,Broom
11471,3630,44805781,Ekart,3,Prepaid,Hyderabad,Telangana,Mop
11472,3878,50730832,Ekart,2,Prepaid,Ahmedabad,Gujarat,Garbage Bags
11473,2996,84214360,XpressBees,1,COD,Chennai,Tamil Nadu,Toothpaste
11474,3553,39527538,ShadowFax,1,COD,Bangalore,Karnataka,Broom
11475,3611,32134969,XpressBees,3,Prepaid,Mumbai,Maharashtra,Dish Soap
11476,1088,91993486,Ekart,4,Prepaid,Hyderabad,Telangana,Water Bottle
11477,4216,41557267,Ekart,2,COD,Mumbai,Maharashtra,Air Freshener
11478,4126,78207902,Ekart,4,COD,Bangalore,Karnataka,Curtains
11479,4279,18396017,XpressBees,3,COD,Mumbai,Maharashtra,Toothpaste
11480,1782,31451076,XpressBees,4,COD,Bangalore,Karnataka,Air Freshener
11481,4765,68088157,Ekart,3,COD,Hyderabad,Telangana,Toilet Cleaner
11482,4063,14268213,Ekart,4,COD,Hyderabad,Telangana,Laundry Detergent
11483,1033,47478074,ShadowFax,1,Prepaid,Mumbai,Maharashtra,Hand Wash
11484,3698,37038453,Ekart,2,COD,Chennai,Tamil Nadu,Dish Sponge
11485,3333,67651453,Ekart,4,COD,Pune,Maharashtra,Shampoo
11486,2080,40530778,XpressBees,4,COD,Kolkata,West Bengal,Laundry Detergent
11487,1955,51673133,Ekart,1,Prepaid,Chennai,Tamil Nadu,Soap Bar
11488,3156,68145773,Ekart,4,Prepaid,Bangalore,Karnataka,Storage Container
11489,892,37145168,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Storage Container
11490,891,74206701,XpressBees,3,Prepaid,Kolkata,West Bengal,Electric Kettle
11491,1909,28796675,ShadowFax,2,Prepaid,Ahmedabad,Gujarat,Electric Kettle
11492,2355,52543682,ShadowFax,3,COD,Ahmedabad,Gujarat,Electric Kettle
11493,3710,15188870,XpressBees,3,COD,Hyderabad,Telangana,Garbage Bags
11494,1707,41533939,Ekart,1,COD,Chennai,Tamil Nadu,Broom
11495,1084,41868642,XpressBees,1,COD,Ahmedabad,Gujarat,Bucket
11496,3776,57081292,XpressBees,3,COD,Bangalore,Karnataka,Shampoo
11497,3480,69264050,Ekart,2,Prepaid,Bangalore,Karnataka,Toilet Cleaner
11498,619,95208795,ShadowFax,1,Prepaid,Ahmedabad,Gujarat,Dinner Plate Set
11499,690,99825779,Ekart,1,Prepaid,Mumbai,Maharashtra,Broom
11500,1150,78465869,Ekart,1,Prepaid,Delhi,Delhi,Toothpaste
11501,3733,48647458,ShadowFax,1,Prepaid,Kolkata,West Bengal,Toothpaste
11502,4544,72348922,XpressBees,4,Prepaid,Kolkata,West Bengal,Toothpaste
11503,1059,50142181,XpressBees,2,COD,Bangalore,Karnataka,Broom
11504,792,42741691,ShadowFax,3,Prepaid,Hyderabad,Telangana,Mop
11505,3999,88174148,Ekart,1,COD,Mumbai,Maharashtra,Storage Container
11506,4573,98728063,Ekart,4,Prepaid,Hyderabad,Telangana,Water Bottle
11507,3046,13909515,XpressBees,4,COD,Hyderabad,Telangana,Electric Kettle
11508,626,21781030,XpressBees,3,COD,Chennai,Tamil Nadu,Dish Soap
11509,3324,58910451,XpressBees,1,COD,Mumbai,Maharashtra,Dinner Plate Set
11510,2353,22432573,ShadowFax,2,Prepaid,Mumbai,Maharashtra,Dinner Plate Set
11511,3444,18482154,Ekart,3,COD,Chennai,Tamil Nadu,Cushion Cover
11512,4065,86821680,XpressBees,2,COD,Delhi,Delhi,Curtains
11513,1975,65196683,Ekart,2,COD,Ahmedabad,Gujarat,Mop
11514,1863,82697681,Ekart,4,COD,Kolkata,West Bengal,Laundry Detergent
11515,620,29282290,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Soap Bar
11516,1116,79783369,Ekart,4,COD,Kolkata,West Bengal,Electric Kettle
11517,216,26129221,XpressBees,3,Prepaid,Hyderabad,Telangana,Toothpaste
11518,2533,73965956,Ekart,1,Prepaid,Delhi,Delhi,Garbage Bags
11519,683,86470380,XpressBees,1,COD,Pune,Maharashtra,Dish Sponge
11520,494,88496854,ShadowFax,1,COD,Mumbai,Maharashtra,Floor Cleaner
11521,3888,36259206,ShadowFax,4,Prepaid,Ahmedabad,Gujarat,Laundry Detergent
11522,2868,40043946,Ekart,3,Prepaid,Hyderabad,Telangana,Electric Kettle
11523,4267,29896184,XpressBees,3,Prepaid,Kolkata,West Bengal,Garbage Bags
11524,3960,14810028,XpressBees,4,Prepaid,Delhi,Delhi,Dinner Plate Set
11525,373,36730270,Ekart,4,COD,Delhi,Delhi,Bucket
11526,2113,69074941,XpressBees,2,COD,Delhi,Delhi,Electric Kettle
11527,4533,48332050,XpressBees,4,Prepaid,Bangalore,Karnataka,Bucket
11528,1489,28611826,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Garbage Bags
11529,3666,65940579,XpressBees,1,COD,Bangalore,Karnataka,Storage Container
11530,4802,69325995,ShadowFax,4,COD,Chennai,Tamil Nadu,Laundry Detergent
11531,265,17661681,XpressBees,3,COD,Hyderabad,Telangana,Toothpaste
11532,1667,56937770,Ekart,2,COD,Delhi,Delhi,Hand Wash
11533,828,99609343,XpressBees,1,Prepaid,Bangalore,Karnataka,Floor Cleaner
11534,2143,12228091,XpressBees,2,COD,Ahmedabad,Gujarat,Electric Kettle
11535,4297,90705239,XpressBees,3,COD,Chennai,Tamil Nadu,Mop
11536,3596,62219720,Ekart,3,Prepaid,Hyderabad,Telangana,Mop
11537,878,77438391,ShadowFax,4,Prepaid,Kolkata,West Bengal,Toothpaste
11538,313,80717217,XpressBees,4,Prepaid,Mumbai,Maharashtra,Cushion Cover
11539,3862,93815072,XpressBees,3,COD,Delhi,Delhi,Soap Bar
11540,1676,61802883,ShadowFax,1,COD,Kolkata,West Bengal,Water Bottle
11541,2548,28888086,XpressBees,3,Prepaid,Hyderabad,Telangana,Floor Cleaner
11542,3036,54263729,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Soap Bar
11543,3217,86382115,XpressBees,1,COD,Delhi,Delhi,Laundry Detergent
11544,691,90486105,Ekart,1,Prepaid,Hyderabad,Telangana,Dinner Plate Set
11545,2820,24468032,ShadowFax,2,COD,Chennai,Tamil Nadu,Soap Bar
11546,813,47828639,Ekart,4,COD,Delhi,Delhi,Hand Wash
11547,1035,69142383,ShadowFax,1,COD,Hyderabad,Telangana,Broom
11548,4437,15090139,XpressBees,2,Prepaid,Delhi,Delhi,Dinner Plate Set
11549,101,67465943,Ekart,1,COD,Delhi,Delhi,Cushion Cover
11550,2948,80572556,XpressBees,2,Prepaid,Bangalore,Karnataka,Curtains
11551,4144,79657952,XpressBees,4,Prepaid,Hyderabad,Telangana,Broom
11552,2049,45861920,ShadowFax,3,Prepaid,Ahmedabad,Gujarat,Storage Container
11553,1017,15423740,ShadowFax,1,COD,Pune,Maharashtra,Mop
11554,3274,93143692,ShadowFax,1,COD,Ahmedabad,Gujarat,Hand Wash
11555,2341,58138300,Ekart,4,Prepaid,Pune,Maharashtra,Dinner Plate Set
11556,189,49817534,XpressBees,2,Prepaid,Chennai,Tamil Nadu,Dish Sponge
11557,1809,30203448,Ekart,3,COD,Hyderabad,Telangana,Water Bottle
11558,2269,51637540,Ekart,1,Prepaid,Delhi,Delhi,Mop
11559,4338,53659448,Ekart,3,Prepaid,Delhi,Delhi,Toilet Cleaner
11560,3141,20716989,Ekart,2,Prepaid,Delhi,Delhi,Mop
11561,205,46317222,XpressBees,1,Prepaid,Mumbai,Maharashtra,Toilet Cleaner
11562,986,26637758,Ekart,1,COD,Delhi,Delhi,Air Freshener
11563,527,98970833,XpressBees,4,Prepaid,Bangalore,Karnataka,Hand Wash
11564,1995,42234255,ShadowFax,3,Prepaid,Delhi,Delhi,Laundry Detergent
11565,416,40824110,XpressBees,2,COD,Hyderabad,Telangana,Floor Cleaner
11566,734,15827038,XpressBees,2,Prepaid,Pune,Maharashtra,Floor Cleaner
11567,2025,60688217,Ekart,2,Prepaid,Bangalore,Karnataka,Storage Container
11568,2156,65359411,Ekart,2,COD,Pune,Maharashtra,Shampoo
11569,3244,53373175,XpressBees,1,Prepaid,Ahmedabad,Gujarat,Laundry Detergent
11570,2370,15318009,ShadowFax,2,Prepaid,Chennai,Tamil Nadu,Dish Soap
11571,1539,54616055,ShadowFax,3,Prepaid,Bangalore,Karnataka,Mop
11572,652,78245185,XpressBees,1,COD,Delhi,Delhi,Floor Cleaner
11573,815,93565880,Ekart,2,COD,Mumbai,Maharashtra,Dish Sponge
11574,4011,42831653,XpressBees,3,Prepaid,Delhi,Delhi,Toilet Cleaner
11575,1813,82686538,Ekart,3,Prepaid,Bangalore,Karnataka,Storage Container
11576,3489,59651204,XpressBees,4,COD,Mumbai,Maharashtra,Laundry Detergent
11577,1207,26777006,XpressBees,4,COD,Ahmedabad,Gujarat,Garbage Bags
11578,4306,19710639,Ekart,3,COD,Ahmedabad,Gujarat,Broom
11579,350,95935282,ShadowFax,4,Prepaid,Mumbai,Maharashtra,Hand Wash
11580,2530,19993364,XpressBees,1,Prepaid,Delhi,Delhi,Toothpaste
11581,2154,75597645,Ekart,1,COD,Ahmedabad,Gujarat,Bucket
11582,558,16965384,Ekart,1,Prepaid,Pune,Maharashtra,Floor Cleaner
11583,307,22471060,XpressBees,2,COD,Bangalore,Karnataka,Mop
11584,999,60144429,Ekart,2,COD,Hyderabad,Telangana,Dish Sponge
11585,3561,61682529,XpressBees,1,COD,Pune,Maharashtra,Hand Wash
11586,3485,45251453,Ekart,1,Prepaid,Chennai,Tamil Nadu,Broom
11587,121,88758005,Ekart,4,COD,Mumbai,Maharashtra,Curtains
11588,509,73404867,ShadowFax,1,Prepaid,Chennai,Tamil Nadu,Toilet Cleaner
11589,994,83435288,Ekart,4,Prepaid,Hyderabad,Telangana,Toilet Cleaner
11590,614,16471079,Ekart,4,Prepaid,Ahmedabad,Gujarat,Dinner Plate Set
11591,4209,69487391,XpressBees,3,Prepaid,Hyderabad,Telangana,Broom
11592,2234,73708221,XpressBees,3,COD,Pune,Maharashtra,Soap Bar
11593,3695,73232028,XpressBees,3,COD,Bangalore,Karnataka,Garbage Bags
11594,3056,47754977,XpressBees,2,Prepaid,Delhi,Delhi,Mop
11595,1660,46792497,XpressBees,2,COD,Chennai,Tamil Nadu,Curtains
11596,1366,61096211,XpressBees,3,Prepaid,Chennai,Tamil Nadu,Curtains
11597,2269,39101007,XpressBees,4,Prepaid,Kolkata,West Bengal,Curtains
11598,3738,45329928,Ekart,4,COD,Ahmedabad,Gujarat,Hand Wash
11599,849,32331733,Ekart,2,COD,Pune,Maharashtra,Broom
11600,3527,45100961,XpressBees,1,Prepaid,Bangalore,Karnataka,Hand Wash
11601,4880,26817134,ShadowFax,4,COD,Chennai,Tamil Nadu,Shampoo
11602,2027,69613928,Ekart,4,COD,Bangalore,Karnataka,Mop
11603,3904,74745640,XpressBees,1,Prepaid,Mumbai,Maharashtra,Storage Container
11604,3802,20053699,XpressBees,2,Prepaid,Mumbai,Maharashtra,Air Freshener
11605,2456,66733380,XpressBees,2,Prepaid,Kolkata,West Bengal,Water Bottle
11606,4890,63427903,XpressBees,1,Prepaid,Delhi,Delhi,Garbage Bags
11607,2435,57801675,Ekart,2,Prepaid,Pune,Maharashtra,Dinner Plate Set
11608,406,57339104,Ekart,3,COD,Chennai,Tamil Nadu,Storage Container
11609,3765,33895090,XpressBees,3,COD,Bangalore,Karnataka,Dish Sponge
11610,2089,14381754,Ekart,4,Prepaid,Kolkata,West Bengal,Cushion Cover
11611,761,76470846,XpressBees,2,Prepaid,Pune,Maharashtra,Cushion Cover
11612,4744,18726142,ShadowFax,4,COD,Pune,Maharashtra,Toothpaste
11613,411,59933483,Ekart,3,COD,Delhi,Delhi,Toothpaste
11614,3020,73023581,ShadowFax,4,Prepaid,Pune,Maharashtra,Dish Soap
11615,1182,71143724,XpressBees,4,Prepaid,Mumbai,Maharashtra,Mop
11616,3071,68198195,XpressBees,4,Prepaid,Ahmedabad,Gujarat,Bucket
11617,854,76825228,XpressBees,2,Prepaid,Hyderabad,Telangana,Water Bottle
11618,4230,25553581,Ekart,4,COD,Pune,Maharashtra,Toothpaste
11619,4640,39794211,ShadowFax,2,Prepaid,Chennai,Tamil Nadu,Garbage Bags
11620,452,86196867,Ekart,4,COD,Hyderabad,Telangana,Toothpaste
11621,1002,89510332,ShadowFax,3,Prepaid,Hyderabad,Telangana,Bucket
11622,3988,26952512,XpressBees,4,Prepaid,Bangalore,Karnataka,Hand Wash
11623,258,73347173,Ekart,4,COD,Delhi,Delhi,Toilet Cleaner
11624,2077,86433115,Ekart,3,COD,Hyderabad,Telangana,Dish Soap
11625,1056,21689048,XpressBees,4,COD,Hyderabad,Telangana,Dinner Plate Set
11626,2171,78182999,XpressBees,4,COD,Chennai,Tamil Nadu,Garbage Bags
11627,503,95798337,Ekart,1,COD,Ahmedabad,Gujarat,Garbage Bags
11628,4711,36951446,XpressBees,3,Prepaid,Delhi,Delhi,Shampoo
11629,2879,79361970,XpressBees,2,Prepaid,Bangalore,Karnataka,Shampoo
11630,1487,68475857,XpressBees,4,COD,Kolkata,West Bengal,Dish Sponge
11631,3553,56881975,Ekart,2,COD,Kolkata,West Bengal,Shampoo
11632,1055,55309071,ShadowFax,3,Prepaid,Mumbai,Maharashtra,Floor Cleaner
11633,1812,41689313,Ekart,1,COD,Kolkata,West Bengal,Air Freshener
11634,4803,44622361,Ekart,3,Prepaid,Kolkata,West Bengal,Dish Sponge
11635,1373,57972199,Ekart,3,COD,Ahmedabad,Gujarat,Laundry Detergent
11636,3911,36845627,XpressBees,2,COD,Delhi,Delhi,Toothpaste
11637,2725,70642797,XpressBees,3,COD,Ahmedabad,Gujarat,Hand Wash
11638,2482,42454597,XpressBees,2,COD,Delhi,Delhi,Hand Wash
11639,1541,23694251,ShadowFax,4,COD,Chennai,Tamil Nadu,Toothpaste
11640,3079,18457224,XpressBees,3,COD,Bangalore,Karnataka,Hand Wash
11641,1897,63947526,Ekart,2,Prepaid,Hyderabad,Telangana,Bucket
11642,4490,69128350,XpressBees,4,COD,Delhi,Delhi,Mop
11643,4109,42496544,XpressBees,2,COD,Bangalore,Karnataka,Mop
11644,4950,94462917,XpressBees,2,COD,Mumbai,Maharashtra,Soap Bar
11645,1494,21143884,XpressBees,2,COD,Delhi,Delhi,Garbage Bags
11646,4381,39312328,Ekart,4,COD,Delhi,Delhi,Hand Wash
11647,1369,58093209,Ekart,2,COD,Pune,Maharashtra,Air Freshener
11648,4832,34013874,XpressBees,4,COD,Pune,Maharashtra,Floor Cleaner
11649,3814,49528637,XpressBees,2,COD,Chennai,Tamil Nadu,Dish Soap
11650,629,76147716,ShadowFax,2,Prepaid,Hyderabad,Telangana,Dish Soap
11651,3723,56228910,Ekart,4,Prepaid,Pune,Maharashtra,Shampoo
11652,3058,84903250,XpressBees,2,COD,Chennai,Tamil Nadu,Floor Cleaner
11653,3014,90267666,ShadowFax,1,COD,Delhi,Delhi,Shampoo
11654,4989,50318787,Ekart,1,COD,Bangalore,Karnataka,Bucket
11655,3691,29826530,Ekart,4,Prepaid,Bangalore,Karnataka,Curtains
11656,2247,87136036,ShadowFax,3,COD,Bangalore,Karnataka,Electric Kettle
11657,4673,89662283,ShadowFax,1,COD,Bangalore,Karnataka,Dish Soap
11658,3469,49214015,ShadowFax,3,Prepaid,Kolkata,West Bengal,Curtains
11659,1039,90340455,Ekart,4,Prepaid,Mumbai,Maharashtra,Hand Wash
11660,625,63035348,XpressBees,2,Prepaid,Ahmedabad,Gujarat,Water Bottle
11661,101,72747830,XpressBees,4,COD,Kolkata,West Bengal,Toilet Cleaner
11662,474,65545468,XpressBees,2,Prepaid,Mumbai,Maharashtra,Shampoo
11663,2440,97336275,XpressBees,1,Prepaid,Chennai,Tamil Nadu,Toilet Cleaner
11664,4105,96610041,Ekart,4,Prepaid,Ahmedabad,Gujarat,Mop
11665,3152,42544945,ShadowFax,1,COD,Hyderabad,Telangana,Soap Bar
11666,4748,77620757,Ekart,1,Prepaid,Hyderabad,Telangana,Storage Container
11667,2465,24263595,ShadowFax,4,Prepaid,Bangalore,Karnataka,Laundry Detergent
11668,1625,54004676,XpressBees,2,COD,Hyderabad,Telangana,Hand Wash
11669,4576,99058951,ShadowFax,1,COD,Hyderabad,Telangana,Dinner Plate Set
11670,1746,25612679,ShadowFax,1,Prepaid,Kolkata,West Bengal,Mop
11671,113,33772122,Ekart,1,Prepaid,Pune,Maharashtra,Soap Bar
11672,4699,85287015,ShadowFax,2,Prepaid,Bangalore,Karnataka,Garbage Bags
11673,2378,88726865,Ekart,2,COD,Bangalore,Karnataka,Toothpaste
11674,3255,52403961,ShadowFax,3,Prepaid,Bangalore,Karnataka,Floor Cleaner
11675,229,61594099,XpressBees,3,COD,Delhi,Delhi,Floor Cleaner
11676,3914,91523081,Ekart,1,COD,Delhi,Delhi,Laundry Detergent
11677,3316,95111975,ShadowFax,2,Prepaid,Pune,Maharashtra,Curtains
